web,plant,symmetry,n.poll,n.shared,mn.n.shared,md.n.shared
M_PL_010,Erigeron compositus,actinomorphic,6,6,1.83333333333333,2
M_PL_010,Lesquerella arctica,actinomorphic,6,6,1.6,2
M_PL_010,Pedicularis flammea,zygomorphic,3,3,1.33333333333333,1
M_PL_011,Gastonia mauritiana,actinomorphic,8,5,2.30769230769231,2
M_PL_011,Pemphis acidula,actinomorphic,6,6,2.46153846153846,3
M_PL_011,Stachytapheta jamaicensis,actinomorphic,6,6,1.92307692307692,2
M_PL_011,Turnera angustifolia,actinomorphic,5,5,1.69230769230769,1
M_PL_011,Scaevola sericea,actinomorphic,4,4,1.84615384615385,2
M_PL_011,Thespesia populnea,actinomorphic,4,4,2.07692307692308,2
M_PL_011,Tourneortia argentea,actinomorphic,4,4,1.76923076923077,2
M_PL_011,Leucaena leucocephala,zygomorphic,3,3,1.92307692307692,2
M_PL_011,Morinda citrifolia,actinomorphic,3,3,1.84615384615385,2
M_PL_011,Dracaena concinna,actinomorphic,2,2,0.846153846153846,1
M_PL_011,Hibiscus tiliaceus,actinomorphic,2,2,1.53846153846154,2
M_PL_011,Passiflora suberosa,actinomorphic,2,2,1.53846153846154,2
M_PL_011,Suriana maritima,actinomorphic,2,2,0.461538461538462,0
M_PL_011,Ipomoea macrantha,actinomorphic,1,1,0.846153846153846,1
M_PL_012,Cedronella canariensis,zygomorphic,24,17,2.57142857142857,2
M_PL_012,Galactites tomentosa,actinomorphic,19,16,2.5,1
M_PL_012,Anacyclus radiatus,actinomorphic,15,12,1.67857142857143,1
M_PL_012,Andryala pinnatifida,actinomorphic,13,11,2.10714285714286,1
M_PL_012,Geranium canariense,actinomorphic,11,10,1.85714285714286,1
M_PL_012,Laurus azorica,actinomorphic,10,5,1.5,1
M_PL_012,Senecio steetzii,actinomorphic,9,7,1.71428571428571,1
M_PL_012,Sonchus cf. ortunoi,actinomorphic,7,2,0.571428571428571,1
M_PL_012,Echium plantagineum,actinomorphic,6,6,1.67857142857143,1
M_PL_012,Cistus monspeliensis,actinomorphic,3,3,0.607142857142857,1
M_PL_012,Raphanus raphanistrum,actinomorphic,3,2,0.428571428571429,0
M_PL_012,Adenocarpus foliosus,zygomorphic,2,2,0.678571428571429,0.5
M_PL_012,Ilex canarienis,actinomorphic,2,2,1,1
M_PL_012,Leontodon taraxacoides,actinomorphic,2,2,0.785714285714286,1
M_PL_012,Picconia excelsa,actinomorphic,2,2,0.571428571428571,1
M_PL_012,Ranunculus cortusaefolius,actinomorphic,2,2,0.571428571428571,1
M_PL_012,Sonchus tenerrimus,actinomorphic,2,2,0.607142857142857,0.5
M_PL_012,Viola riviniana,zygomorphic,2,2,0.785714285714286,1
M_PL_012,Ageretina adenophora,actinomorphic,1,1,0.178571428571429,0
M_PL_012,Aichryson laxum,actinomorphic,1,1,0.464285714285714,0
M_PL_012,Appolonias barbujana,actinomorphic,1,1,0.464285714285714,0
M_PL_012,Argyranthemum broussonetti,actinomorphic,1,1,0.107142857142857,0
M_PL_012,Carduus tenuiflorus,actinomorphic,1,1,0.464285714285714,0
M_PL_012,Erica arborea,actinomorphic,1,1,0.178571428571429,0
M_PL_012,Geranium robertianum,actinomorphic,1,1,0.25,0
M_PL_012,Hypericum grandifolium,actinomorphic,1,1,0.464285714285714,0
M_PL_012,Psoralia bituminosa,zygomorphic,1,1,0.0714285714285714,0
M_PL_012,Rhamnus glandulosa,actinomorphic,1,1,0.535714285714286,1
M_PL_012,Silene gallica,actinomorphic,1,1,0.25,0
M_PL_013,Xysmalobium gerrardii,actinomorphic,35,18,5.375,5
M_PL_013,Sisyranthus trichostomus,actinomorphic,12,8,3,2
M_PL_013,Pachycarpus natalensis,actinomorphic,13,8,3,2.5
M_PL_013,Asclepias woodii,actinomorphic,8,6,2.375,2.5
M_PL_013,Miraglossum verticillare,actinomorphic,8,7,3.375,4
M_PL_013,Xysmalobium involucratum,actinomorphic,15,13,4.125,4
M_PL_013,Aspidonepsis diploglossa,actinomorphic,7,5,1.125,1
M_PL_013,Miraglossum pilosum,actinomorphic,1,1,0.625,1
M_PL_013,Asclepias cucullata,actinomorphic,4,2,0.75,1
M_PL_014,Dryas sp1 M_PL_014,actinomorphic,40,32,2.35714285714286,1
M_PL_014,Salix sp1 M_PL_014,actinomorphic,27,22,2.14285714285714,1
M_PL_014,Saxifraga oppositifolia,actinomorphic,24,12,1.35714285714286,1
M_PL_014,Potentilla sp1 M_PL_014,actinomorphic,14,13,1.03571428571429,0
M_PL_014,Lychnis triflora,actinomorphic,8,7,0.785714285714286,1
M_PL_014,Papaver sp1 M_PL_014,actinomorphic,7,7,0.928571428571429,0.5
M_PL_014,Stellaria sp1 M_PL_014,actinomorphic,7,6,0.75,0.5
M_PL_014,Epilobium sp1 M_PL_014,actinomorphic,5,4,0.571428571428571,0
M_PL_014,Lesquerella arctica,actinomorphic,5,4,0.214285714285714,0
M_PL_014,Cassiope tetragona,actinomorphic,4,4,0.571428571428571,0
M_PL_014,Cerastium alpinum,actinomorphic,4,4,0.607142857142857,0
M_PL_014,Erysimum sp1 M_PL_014,actinomorphic,4,3,0.392857142857143,0
M_PL_014,Saxifraga tricuspidata,actinomorphic,4,4,0.321428571428571,0
M_PL_014,Taraxacum sp1 M_PL_014,actinomorphic,4,4,0.25,0
M_PL_014,Arnica sp1 M_PL_014,actinomorphic,3,3,0.321428571428571,0
M_PL_014,Draba bellii,actinomorphic,3,3,0.535714285714286,0
M_PL_014,Saxifraga hirculus,actinomorphic,3,2,0.107142857142857,0
M_PL_014,Braya sp1 M_PL_014,actinomorphic,2,2,0.142857142857143,0
M_PL_014,Cerastium arcticum,actinomorphic,1,0,0,0
M_PL_014,Draba cinerea,actinomorphic,1,1,0.285714285714286,0
M_PL_014,Draba oblongata,actinomorphic,1,1,0.285714285714286,0
M_PL_014,Erigeron sp1 M_PL_014,actinomorphic,1,1,0.0714285714285714,0
M_PL_014,Pedicularis capitata,zygomorphic,1,1,0.321428571428571,0
M_PL_014,Pedicularis sp1 M_PL_014,zygomorphic,1,1,0.321428571428571,0
M_PL_014,Polygonum viviparum,actinomorphic,1,1,0.0357142857142857,0
M_PL_014,Saxifraga cernua,actinomorphic,1,1,0.285714285714286,0
M_PL_014,Saxifraga flagellaris,actinomorphic,1,1,0.0714285714285714,0
M_PL_014,Saxifraga sp1 M_PL_014,actinomorphic,1,1,0.107142857142857,0
M_PL_014,Silene sp1 M_PL_014,actinomorphic,1,1,0.321428571428571,0
M_PL_015,Thymus capitatus,zygomorphic,124,106,6.33076923076923,4
M_PL_015,Chrysanthemum coronarium,actinomorphic,69,60,5.45384615384615,4
M_PL_015,Chamomilla recutita,actinomorphic,63,51,4.11538461538461,3
M_PL_015,Hypochoeris achyrophorus,actinomorphic,63,60,6.15384615384615,5
M_PL_015,Thapsia garganica,actinomorphic,62,46,3.21538461538462,2
M_PL_015,Sisymbrium orientale,actinomorphic,58,55,5.71538461538462,5
M_PL_015,Calendula arvensis,actinomorphic,55,52,5.68461538461538,5
M_PL_015,Echium angustifolium,actinomorphic,55,46,4.27692307692308,3
M_PL_015,Asphodelus aestivus,actinomorphic,54,50,5.09230769230769,4
M_PL_015,Cardaria draba,actinomorphic,53,40,3.02307692307692,2
M_PL_015,Scandix australis,actinomorphic,51,47,4.73846153846154,4
M_PL_015,Euphorbia acanthothamnos,actinomorphic,50,37,3.02307692307692,2
M_PL_015,Hypericum triquetrifolium,actinomorphic,50,45,4.02307692307692,2
M_PL_015,Heliotropium hirsutissimum,actinomorphic,49,49,4.20769230769231,3
M_PL_015,Heliotropium dolosum,actinomorphic,48,47,4,2
M_PL_015,Thymelaea hirsuta,actinomorphic,48,42,3.61538461538462,2.5
M_PL_015,Cistus parviflorus,actinomorphic,47,45,4.58461538461538,3
M_PL_015,Centaurea orphanidea,actinomorphic,45,40,3.5,2
M_PL_015,Heliotropium europaeum,actinomorphic,43,43,3.86923076923077,2
M_PL_015,Reseda alba,actinomorphic,43,42,4.40769230769231,3
M_PL_015,Scabiosa atropurpurea,actinomorphic,42,41,4.12307692307692,3
M_PL_015,Echinops microcephalus,actinomorphic,41,38,2.48461538461538,1
M_PL_015,Tordylium apulum,actinomorphic,41,37,2.03846153846154,1
M_PL_015,Cistus salvifolius,actinomorphic,39,36,3.79230769230769,3
M_PL_015,Scorzonera cana,actinomorphic,39,37,4.14615384615385,3
M_PL_015,Ornithogalum exscapum,actinomorphic,36,34,3.71538461538462,3
M_PL_015,Erodium malacoides,actinomorphic,35,35,4.3,3
M_PL_015,Helichrysum stoechas,actinomorphic,35,32,2.69230769230769,2
M_PL_015,Fumana thymifolia,actinomorphic,34,31,3.96923076923077,3
M_PL_015,Satureja thymbra,zygomorphic,34,33,3.18461538461538,2
M_PL_015,Teucrium polium,zygomorphic,33,28,2.25384615384615,1
M_PL_015,Convolvulus althaeoides,actinomorphic,32,30,3.98461538461538,3
M_PL_015,Crupina crupinastrum,actinomorphic,32,29,2.85384615384615,2
M_PL_015,Phagnalon graecum,actinomorphic,32,31,2.8,2
M_PL_015,Convolvulus cantabrica,actinomorphic,31,30,2.88461538461538,2
M_PL_015,Ecballium elaterium,actinomorphic,31,26,3.22307692307692,2
M_PL_015,Hirschfeldia incana,actinomorphic,31,26,3.29230769230769,3
M_PL_015,Stachys cretica,zygomorphic,31,30,3.28461538461538,2
M_PL_015,Ballota acetabulosa,zygomorphic,28,22,2.59230769230769,2
M_PL_015,Gagea granatelli,actinomorphic,28,27,2.98461538461538,2
M_PL_015,Nigella arvensis,actinomorphic,27,24,0.984615384615385,0
M_PL_015,Ranunculus spruneranus,actinomorphic,27,26,3.27692307692308,2
M_PL_015,Urginea maritima,actinomorphic,27,22,1.86923076923077,1
M_PL_015,Eryngium campestre,actinomorphic,25,22,1.10769230769231,0
M_PL_015,Scilla autumnalis,actinomorphic,25,25,3.01538461538462,2
M_PL_015,Erodium cicutarium,actinomorphic,24,24,3.26153846153846,2.5
M_PL_015,Papaver rhoeas,actinomorphic,24,24,3.14615384615385,2
M_PL_015,Carduus pycnocephalus,actinomorphic,22,21,2.87692307692308,2
M_PL_015,Convolvulus arvensis,actinomorphic,22,20,2.44615384615385,2
M_PL_015,Salvia verbenaca,zygomorphic,22,20,2.90769230769231,3
M_PL_015,Sherardia arvensis,actinomorphic,21,19,2.25384615384615,2
M_PL_015,Alkanna tinctoria,actinomorphic,20,18,1.9,1
M_PL_015,Senecio vulgaris,actinomorphic,20,20,2.58461538461538,2
M_PL_015,Anchusa undulata,actinomorphic,19,19,2.33076923076923,2
M_PL_015,Anemone coronaria,actinomorphic,19,19,2.61538461538462,2
M_PL_015,Geranium rotundifolium,actinomorphic,19,18,2.66923076923077,2
M_PL_015,Salvia triloba,zygomorphic,19,15,1.71538461538462,1
M_PL_015,Bellis annua,actinomorphic,18,17,1.86153846153846,1
M_PL_015,Biscutella didyma,actinomorphic,18,18,2.43846153846154,2
M_PL_015,Capparis ovata,actinomorphic,18,18,2.13076923076923,2
M_PL_015,Cyclamen graecum,actinomorphic,18,18,2.31538461538462,2
M_PL_015,Muscari comosum,actinomorphic,18,18,2.46923076923077,2
M_PL_015,Muscari neglectum,actinomorphic,18,17,2.52307692307692,2
M_PL_015,Osyris alba,actinomorphic,18,16,0.915384615384615,0
M_PL_015,Scorzonera lanata,actinomorphic,18,17,3.01538461538462,2.5
M_PL_015,Verbascum undulatum,actinomorphic,18,14,2.68461538461538,2
M_PL_015,Erica manipuliflora,actinomorphic,17,16,2.11538461538462,1.5
M_PL_015,Hypericum empetrifolium,actinomorphic,15,14,2.34615384615385,2
M_PL_015,Prasium majus,zygomorphic,15,15,1.91538461538462,1
M_PL_015,Taraxacum officinale,actinomorphic,15,15,2.34615384615385,2
M_PL_015,Allium subhirsutum,actinomorphic,14,13,2.19230769230769,2
M_PL_015,Crocus cancellatus,actinomorphic,14,13,2.12307692307692,2
M_PL_015,Daucus guttatus,actinomorphic,14,12,1.01538461538462,0
M_PL_015,Dittrichia graveolens,actinomorphic,14,14,1.26153846153846,1
M_PL_015,Medicago lupulina,zygomorphic,14,14,1.77692307692308,1
M_PL_015,Muscari commutatum,actinomorphic,14,14,2.26923076923077,2
M_PL_015,Plantago lagopus,actinomorphic,14,13,1.9,1
M_PL_015,Chondrilla juncea,actinomorphic,13,12,2,2
M_PL_015,Eruca vesicaria,actinomorphic,13,12,2.03846153846154,2
M_PL_015,Pallenis spinosa,actinomorphic,13,12,0.615384615384615,0
M_PL_015,Reichardia picroides,actinomorphic,13,11,1.87692307692308,1
M_PL_015,Delphinium peregrinum,actinomorphic,12,12,1.04615384615385,1
M_PL_015,Trifolium stellatum,zygomorphic,12,11,1.72307692307692,1
M_PL_015,Crocus laevigatus,actinomorphic,11,9,1.86923076923077,1
M_PL_015,Fumana arabica,actinomorphic,11,11,1.79230769230769,2
M_PL_015,Phlomis fructicosa,zygomorphic,11,11,1.96153846153846,2
M_PL_015,Scolymus hispanicus,actinomorphic,11,8,0.838461538461538,0.5
M_PL_015,Allium neapolitanum,actinomorphic,10,10,1.51538461538462,1
M_PL_015,Anemone pavonina,actinomorphic,10,10,2.07692307692308,2
M_PL_015,Chondrilla ramosissima,actinomorphic,10,9,1.77692307692308,1
M_PL_015,Ononis ornithopioides,zygomorphic,10,7,1.35384615384615,1
M_PL_015,Ophrys lutea,zygomorphic,10,10,0.930769230769231,0
M_PL_015,Ophrys sphegodes,zygomorphic,10,10,0.930769230769231,0
M_PL_015,Ophrys tenthredinifera,zygomorphic,10,10,0.930769230769231,0
M_PL_015,Sternbergia lutea,actinomorphic,10,10,1.85384615384615,1
M_PL_015,Tragopogon porrifolius,actinomorphic,10,10,1.13846153846154,1
M_PL_015,Capsella bursa-pastoris,actinomorphic,9,8,1.13076923076923,1
M_PL_015,Globularia alypum,zygomorphic,9,9,2.09230769230769,2
M_PL_015,Lamium amplexicaule,zygomorphic,9,8,1.23846153846154,1
M_PL_015,Malcolmia chia,actinomorphic,9,9,1.43076923076923,1
M_PL_015,Petrorhagia velutina,actinomorphic,9,9,2.06923076923077,2
M_PL_015,Scaligeria cretica,actinomorphic,9,9,0.661538461538462,0
M_PL_015,Tremastelma palestinum,actinomorphic,9,9,1.93846153846154,1.5
M_PL_015,Bellardia trixago,zygomorphic,8,8,0.984615384615385,1
M_PL_015,Ebenus sibthorpii,zygomorphic,8,6,0.692307692307692,0
M_PL_015,Malva sylvestris,actinomorphic,8,8,1.57692307692308,1
M_PL_015,Ruta graveolens,actinomorphic,8,6,0.376923076923077,0
M_PL_015,Anagallis arvensis,actinomorphic,7,7,0.615384615384615,0
M_PL_015,Lathyrus cicera,zygomorphic,7,6,1.4,1
M_PL_015,Pterocephalus papposus,actinomorphic,7,7,1.73076923076923,1.5
M_PL_015,Silene colorata,actinomorphic,7,7,1.36153846153846,1
M_PL_015,Thymelaea tartonraira,actinomorphic,7,7,1.36153846153846,1
M_PL_015,Veronica persica,zygomorphic,7,7,1.46923076923077,1
M_PL_015,Anthyllis hermanniae,zygomorphic,6,6,1.12307692307692,1
M_PL_015,Trifolium repens,zygomorphic,6,6,1.31538461538462,1
M_PL_015,Acanthus spinosus,zygomorphic,5,5,1.03076923076923,1
M_PL_015,Asparagus acutifolius,actinomorphic,5,5,1.14615384615385,1
M_PL_015,Astragalus monspessulanus,zygomorphic,5,5,1.30769230769231,1
M_PL_015,Oxalis pes-caprae,actinomorphic,5,5,1.03846153846154,1
M_PL_015,Psoralea bituminosa,zygomorphic,5,5,0.592307692307692,0
M_PL_015,Campanula drabifolia,actinomorphic,4,3,0.1,0
M_PL_015,Centaurea raphanina,actinomorphic,4,4,1.31538461538462,1
M_PL_015,Iris pumila,actinomorphic,4,4,0.938461538461538,1
M_PL_015,Alcea pallida,actinomorphic,3,3,0.961538461538462,1
M_PL_015,Arisarum vulgare,actinomorphic,3,0,0,0
M_PL_015,Fritillaria graeca,actinomorphic,3,3,0.861538461538462,1
M_PL_015,Fumaria amarysia,zygomorphic,3,3,0.192307692307692,0
M_PL_015,Anchusa variegata,actinomorphic,2,2,1.03076923076923,1
M_PL_015,Hymenocarpus circinnatus,actinomorphic,2,1,0.792307692307692,1
M_PL_015,Linum strictum,actinomorphic,1,1,0.1,0
M_PL_015,Sarcopoterium spinosum,actinomorphic,1,1,0.792307692307692,1
M_PL_016,Daphne gnidium,actinomorphic,86,41,6,6
M_PL_016,Cistus libanotis,actinomorphic,28,24,4.08,3
M_PL_016,Cistus salvifolius,actinomorphic,26,20,3.36,3
M_PL_016,Calluna vulgaris,actinomorphic,23,21,4.36,5
M_PL_016,Thymus mastichina,zygomorphic,22,20,3.4,3
M_PL_016,Rosmarinus officinalis,zygomorphic,21,17,3.64,4
M_PL_016,Armeria velutina,actinomorphic,20,15,3.16,3
M_PL_016,Helichrysum picardii,actinomorphic,19,16,2.96,2
M_PL_016,Rubus ulmifolius,actinomorphic,19,17,4,4
M_PL_016,Halimium halimifolium,actinomorphic,18,14,2.64,2
M_PL_016,Osyris quadripartita,actinomorphic,17,13,2.84,3
M_PL_016,Asparagus aphyllus,actinomorphic,16,13,3.08,3
M_PL_016,Lavandula stoechas,zygomorphic,16,11,2.28,2
M_PL_016,Smilax aspera,actinomorphic,15,12,2.4,2
M_PL_016,Erica ciliaris,actinomorphic,13,13,2.2,2
M_PL_016,Halimium commutatum,actinomorphic,12,11,2.88,3
M_PL_016,Ulex minor,zygomorphic,7,7,1.96,2
M_PL_016,Myrtus communis,actinomorphic,6,5,0.6,0
M_PL_016,Chamaerops humilis,actinomorphic,5,3,0.36,0
M_PL_016,Lonicera periclymenum,zygomorphic,5,4,0.4,0
M_PL_016,Osyris alba,actinomorphic,5,4,1.28,1
M_PL_016,Stauracanthus genistoides,zygomorphic,4,3,0.76,1
M_PL_016,Ulex parviflorus,zygomorphic,4,4,1.68,2
M_PL_016,Helianthemum croceum,actinomorphic,3,3,0.64,0
M_PL_016,Cytisus grandiflorus,zygomorphic,1,1,0.52,1
M_PL_016,Phillyrea angustifolia,actinomorphic,1,1,0.52,1
M_PL_017,Daucus carota,actinomorphic,46,36,7.70833333333333,7
M_PL_017,Leontodon hispidus,actinomorphic,34,30,7.08333333333333,7
M_PL_017,Torilis japonica,actinomorphic,25,24,5.875,5.5
M_PL_017,Eupatorium cannabinum,actinomorphic,23,19,5.20833333333333,4
M_PL_017,Centaurea nigra,actinomorphic,20,18,4.70833333333333,4.5
M_PL_017,Leontodon autumnalis,actinomorphic,13,13,3.91666666666667,4
M_PL_017,Knautia arvensis,actinomorphic,20,20,4.375,3.5
M_PL_017,Trifolium pratense,zygomorphic,17,15,4.79166666666667,4
M_PL_017,Aethusa cynapium,actinomorphic,12,12,3.66666666666667,4
M_PL_017,Hypochoeris radicata,actinomorphic,10,10,3.5,4
M_PL_017,Crepis capillaris,actinomorphic,12,12,4.20833333333333,4
M_PL_017,Linum catharticum,actinomorphic,7,7,3.625,4
M_PL_017,Chamerion angustifolium,actinomorphic,10,10,3.41666666666667,4
M_PL_017,Plantago major,actinomorphic,3,3,0.666666666666667,0
M_PL_017,Angelica sylvestris,actinomorphic,9,7,2.29166666666667,1.5
M_PL_017,Leontodon saxatilis,actinomorphic,4,4,2.04166666666667,2
M_PL_017,Senecio jacobea,actinomorphic,8,8,3.33333333333333,3.5
M_PL_017,Agrimonia eupatoria,actinomorphic,8,8,3.08333333333333,3.5
M_PL_017,Clematis vitalba,actinomorphic,4,4,1.83333333333333,2
M_PL_017,Euphrasia officinalis,zygomorphic,4,4,1.04166666666667,1
M_PL_017,Convolvulus arvensis,actinomorphic,3,3,1.66666666666667,2
M_PL_017,Medicago lupulina,zygomorphic,2,2,1.125,1
M_PL_017,Lathyrus pratensis,zygomorphic,2,2,0.375,0
M_PL_017,Lotus corniculatus,zygomorphic,2,2,0.25,0
M_PL_017,Rubus fruticosus,actinomorphic,1,1,0.375,0
M_PL_018,Tripleurospermum inodorum,actinomorphic,31,28,4.31578947368421,3.5
M_PL_018,Silene dioica,actinomorphic,24,20,3.68421052631579,3
M_PL_018,Cirsium arvense,actinomorphic,22,22,3.86842105263158,3.5
M_PL_018,Chaerophyllum temulentum,actinomorphic,20,17,3.21052631578947,3
M_PL_018,Angelica sylvestris,actinomorphic,17,14,2.47368421052632,2
M_PL_018,Tanacetum vulgare,actinomorphic,17,15,2.92105263157895,3
M_PL_018,Melilotus albus,zygomorphic,15,13,2.97368421052632,2.5
M_PL_018,Trifolium repens,zygomorphic,15,10,2.34210526315789,2
M_PL_018,Achillea millefolium,actinomorphic,14,13,2.63157894736842,2
M_PL_018,Cirsium vulgare,actinomorphic,14,11,2.26315789473684,2
M_PL_018,Lapsana communis,actinomorphic,14,13,2.63157894736842,2
M_PL_018,Senecio jacobea,actinomorphic,14,14,2.73684210526316,2
M_PL_018,Verbascum thapsus,actinomorphic,13,13,2.76315789473684,3
M_PL_018,Stachys sylvatica,zygomorphic,11,9,2.55263157894737,2
M_PL_018,Vicia hirsuta,zygomorphic,11,10,1.42105263157895,1
M_PL_018,Eupatorium cannabinum,actinomorphic,9,7,1.78947368421053,2
M_PL_018,Myosotis palustris,actinomorphic,9,9,1.31578947368421,1
M_PL_018,Stachys palustris,zygomorphic,9,6,1.68421052631579,2
M_PL_018,Sonchus palustris,actinomorphic,8,6,1.63157894736842,1
M_PL_018,Echium vulgare,actinomorphic,7,6,1.81578947368421,2
M_PL_018,Epilobium montanum,actinomorphic,7,6,0.815789473684211,0.5
M_PL_018,Geranium robertianum,actinomorphic,7,7,1.15789473684211,1
M_PL_018,Ranunculus repens,actinomorphic,7,5,1.57894736842105,1
M_PL_018,Aegopodium podagraria,actinomorphic,6,5,1.18421052631579,1
M_PL_018,Daucus carota,actinomorphic,6,5,1.18421052631579,1
M_PL_018,Juncus effusus,actinomorphic,6,6,1.71052631578947,1.5
M_PL_018,Lychnis flos-cuculi,actinomorphic,6,6,0.789473684210526,1
M_PL_018,Sonchus arvensis,actinomorphic,6,6,1.57894736842105,1
M_PL_018,Trifolium dubium,zygomorphic,6,6,1.47368421052632,1
M_PL_018,Vicia sepium,zygomorphic,6,6,1.15789473684211,1
M_PL_018,Allium scorodoprasum,actinomorphic,5,5,0.973684210526316,1
M_PL_018,Calystegia sepium,actinomorphic,5,5,1.42105263157895,2
M_PL_018,Chamomilla recutita,actinomorphic,4,4,0.789473684210526,1
M_PL_018,Malva sylvestris,actinomorphic,3,2,0.315789473684211,0
M_PL_018,Prunella vulgaris,zygomorphic,3,3,0.631578947368421,1
M_PL_018,Chrysanthemum maximum,actinomorphic,2,2,0.394736842105263,0
M_PL_018,Veronica agrestis,zygomorphic,2,2,0.236842105263158,0
M_PL_018,Cerastium glomeratum,actinomorphic,1,1,0.210526315789474,0
M_PL_018,Hypericum perforatum,actinomorphic,1,1,0.631578947368421,1
M_PL_019,Kunzea muelleri,actinomorphic,2,2,0.564102564102564,0
M_PL_019,Aciphylla glacialis,actinomorphic,11,9,1.61538461538462,1
M_PL_019,Hypochoeris radicata,actinomorphic,10,10,2.1025641025641,1
M_PL_019,Orites lancifolia,actinomorphic,25,18,2.92307692307692,3
M_PL_019,Prostanthera cuneata,zygomorphic,14,13,1.79487179487179,1
M_PL_019,Craspedia sp1 M_PL_019,actinomorphic,19,17,2.35897435897436,2
M_PL_019,Gentianella diemensis,actinomorphic,8,8,1.69230769230769,1
M_PL_019,Wahlenbergia ceracea,actinomorphic,12,12,2.1025641025641,1
M_PL_019,Microseris lanceolata,actinomorphic,7,5,1.35897435897436,1
M_PL_019,Helichrysum scorpioides,actinomorphic,2,2,0.615384615384615,1
M_PL_019,Baeckia gunniana,actinomorphic,16,13,1.87179487179487,1
M_PL_019,Celmisia longifolia,actinomorphic,7,7,1.84615384615385,2
M_PL_019,Epacris petrophila,actinomorphic,12,10,1.71794871794872,1
M_PL_019,Oxylobium ellipticum,zygomorphic,11,9,1.28205128205128,0
M_PL_019,Senecio lautus,actinomorphic,12,12,2.38461538461538,2
M_PL_019,Euphrasia collina,zygomorphic,8,7,1.71794871794872,1
M_PL_019,Helipterum albicans,actinomorphic,12,10,1.20512820512821,1
M_PL_019,Senecio gunnii,actinomorphic,3,2,0.871794871794872,1
M_PL_019,Achillea millefolium,actinomorphic,7,4,0.564102564102564,0
M_PL_019,Richea continentis,actinomorphic,4,3,0.641025641025641,0
M_PL_019,Leucopogon montanus,actinomorphic,6,6,2,2
M_PL_019,Phebalium ovatifolium,actinomorphic,10,7,1.38461538461538,1
M_PL_019,Helichrysum alpinum,actinomorphic,4,3,1.12820512820513,1
M_PL_019,Brachycome scapigera,actinomorphic,5,5,1.02564102564103,1
M_PL_019,Pentachondra pumila,actinomorphic,5,5,0.230769230769231,0
M_PL_019,Pimelea ligustrina,actinomorphic,4,3,0.666666666666667,1
M_PL_019,Prasophyllum alpinum,zygomorphic,7,6,1.46153846153846,1
M_PL_019,Asperula gunnii,actinomorphic,2,2,0.358974358974359,0
M_PL_019,Leptorhynchos squamatus,actinomorphic,2,2,0.615384615384615,1
M_PL_019,Neopaxia australasica,actinomorphic,2,2,0.358974358974359,0
M_PL_019,Olearia phlogopappa,actinomorphic,2,2,0.538461538461538,0
M_PL_019,Epilobium gunnianum,actinomorphic,2,2,0.384615384615385,0
M_PL_019,Brachycome stolonifera,actinomorphic,2,2,0.82051282051282,1
