web,plant,tip_name,symmetry,PC1,PC2,PC3,PC4,n.poll,n.shared,mn.n.shared,md.n.shared
M_PL_012,Aichryson laxum,Aichryson_laxum,actinomorphic,13.4232633218584,-10.2662331113791,0.401437368170948,5.83567175013987,1,1,0.464285714285714,0
M_PL_012,Appolonias barbujana,Apollonias_barbujana,actinomorphic,55.3234570954342,21.1105283860124,0.115480073502137,10.6374663096306,1,1,0.464285714285714,0
M_PL_012,Argyranthemum broussonetti,Argyranthemum_broussonetii,actinomorphic,-33.5732256542251,18.1985498477237,-25.849644174218,-1.7021718341484,1,1,0.107142857142857,0
M_PL_012,Carduus tenuiflorus,Carduus_tenuiflorus,actinomorphic,-32.8893341225214,17.8099482536469,-24.822917343923,-1.55789164075341,1,1,0.464285714285714,0
M_PL_012,Erica arborea,Erica_arborea,actinomorphic,-12.8632093693572,4.35124978403688,3.9771483250684,6.77104028701159,1,1,0.178571428571429,0
M_PL_012,Geranium robertianum,Geranium_robertianum,actinomorphic,11.1206651257032,-21.2142283257808,-0.447589571710616,4.84417411802276,1,1,0.25,0
M_PL_012,Hypericum grandifolium,Hypericum_grandifolium,actinomorphic,8.55686251379672,-31.9739258903106,-1.28786833643988,-2.39114643284009,1,1,0.464285714285714,0
M_PL_012,Psoralia bituminosa,Psoralea_bituminosa,zygomorphic,8.43636827987302,-39.0750532390019,-2.38979287185443,-24.7900819648745,1,1,0.0714285714285714,0
M_PL_012,Rhamnus glandulosa,Rhamnus_glandulosa,actinomorphic,9.19898934083232,-30.7884320717183,-1.32024717131918,-5.92482824124511,1,1,0.535714285714286,1
M_PL_012,Silene gallica,Silene_gallica,actinomorphic,1.53697525096345,-4.77990094341611,2.70478460980372,14.9840369940604,1,1,0.25,0
M_PL_013,Xysmalobium gerrardii,Xysmalobium_gerrardii,actinomorphic,-26.8515269846628,12.9694684945563,19.4897574886631,-1.9806484940342,35,18,5.375,5
M_PL_013,Sisyranthus trichostomus,Sisyranthus_trichostomus,actinomorphic,-26.8196110647148,12.9559398214896,19.4565129100467,-1.97212918122885,12,8,3,2
M_PL_013,Pachycarpus natalensis,Pachycarpus_natalensis,actinomorphic,-26.8515197422601,12.9694630665563,19.4897477894032,-1.98064657275974,13,8,3,2.5
M_PL_013,Asclepias woodii,Asclepias_woodii,actinomorphic,-26.852055821514,12.9696770799632,19.4902941121983,-1.98078973754121,8,6,2.375,2.5
M_PL_013,Miraglossum verticillare,Miraglossum_verticillare,actinomorphic,-26.8449879674125,12.9664265736142,19.4826989926743,-1.97890433902162,8,7,3.375,4
M_PL_013,Xysmalobium involucratum,Xysmalobium_involucratum,actinomorphic,-26.8515269846628,12.9694684945563,19.4897574886631,-1.9806484940342,15,13,4.125,4
M_PL_013,Aspidonepsis diploglossa,Aspidonepsis_diploglossa,actinomorphic,-26.8445116436704,12.9662248992433,19.4822031529882,-1.9787772112585,7,5,1.125,1
M_PL_013,Miraglossum pilosum,Miraglossum_pilosum,actinomorphic,-26.8449879674125,12.9664265736142,19.4826989926743,-1.97890433902162,1,1,0.625,1
M_PL_013,Asclepias cucullata,Asclepias_cucullata,actinomorphic,-26.852055821514,12.9696770799632,19.4902941121983,-1.98078973754121,4,2,0.75,1
M_PL_014,Dryas sp1 M_PL_014,Dryas,actinomorphic,9.18586006505854,-30.9852009326698,-1.34049711681762,-6.10248040612976,40,32,2.35714285714286,1
M_PL_014,Salix sp1 M_PL_014,Salix,actinomorphic,8.3232355955964,-32.8728929794498,-1.35060079015349,-2.65510928098821,27,22,2.14285714285714,1
M_PL_014,Saxifraga oppositifolia,Saxifraga_oppositifolia,actinomorphic,12.6973061659587,-11.1616754409586,0.418100967008343,6.12969192477807,24,12,1.35714285714286,1
M_PL_014,Potentilla sp1 M_PL_014,Potentilla,actinomorphic,8.56108218887141,-33.3729339337935,-1.52037363903152,-7.51657058886509,14,13,1.03571428571429,0
M_PL_014,Lychnis triflora,Lychnis_triflora,actinomorphic,1.56316944141756,-4.76947263354462,2.69920595701704,14.9459717291779,8,7,0.785714285714286,1
M_PL_014,Papaver sp1 M_PL_014,Papaver,actinomorphic,41.1137271774139,11.0650628575571,0.486918293663793,20.0160578209602,7,7,0.928571428571429,0.5
M_PL_014,Stellaria sp1 M_PL_014,Stellaria,actinomorphic,1.47689688826591,-4.80421819279759,2.71794466152492,15.075137129013,7,6,0.75,0.5
M_PL_014,Epilobium sp1 M_PL_014,Epilobium,actinomorphic,9.41056582507423,-27.1452798420864,-0.755716438469809,8.22439397875044,5,4,0.571428571428571,0
M_PL_014,Lesquerella arctica,Lesquerella_arctica,actinomorphic,8.90683752309547,-31.7528398863551,-1.13439536370884,18.4938004061439,5,4,0.214285714285714,0
M_PL_014,Cassiope tetragona,Cassiope_tetragona,actinomorphic,-12.8301815812762,4.34606202080766,3.97020903630899,6.75859579103095,4,4,0.571428571428571,0
M_PL_014,Cerastium alpinum,Cerastium_alpinum,actinomorphic,1.47220427499053,-4.80609980463368,2.71894569528573,15.0819854175728,4,4,0.607142857142857,0
M_PL_014,Erysimum sp1 M_PL_014,Erysimum,actinomorphic,8.9045749500658,-31.761973685332,-1.13495766436158,18.504110890997,4,3,0.392857142857143,0
M_PL_014,Saxifraga tricuspidata,Saxifraga_tricuspidata,actinomorphic,12.6973061659587,-11.1616754409586,0.418100967008343,6.12969192477807,4,4,0.321428571428571,0
M_PL_014,Taraxacum sp1 M_PL_014,NA,actinomorphic,NA,NA,NA,NA,4,4,0.25,0
M_PL_014,Arnica sp1 M_PL_014,Arnica,actinomorphic,-33.5905351118193,18.2083201276648,-25.8752411441501,-1.70578171737216,3,3,0.321428571428571,0
M_PL_014,Draba bellii,Draba_bellii,actinomorphic,8.89697899529613,-31.7927768746439,-1.13685697690437,18.5390161116066,3,3,0.535714285714286,0
M_PL_014,Saxifraga hirculus,Saxifraga_hirculus,actinomorphic,12.6973061659587,-11.1616754409586,0.418100967008343,6.12969192477807,3,2,0.107142857142857,0
M_PL_014,Braya sp1 M_PL_014,Braya,actinomorphic,8.91750852323137,-31.7097051487414,-1.13173918999291,18.4450938815551,2,2,0.142857142857143,0
M_PL_014,Cerastium arcticum,Cerastium_arcticum,actinomorphic,1.47220427499053,-4.80609980463368,2.71894569528573,15.0819854175728,1,0,0,0
M_PL_014,Draba cinerea,Draba_cinerea,actinomorphic,8.89697899529613,-31.7927768746439,-1.13685697690437,18.5390161116066,1,1,0.285714285714286,0
M_PL_014,Draba oblongata,Draba_oblongata,actinomorphic,8.89697899529613,-31.7927768746439,-1.13685697690437,18.5390161116066,1,1,0.285714285714286,0
M_PL_014,Erigeron sp1 M_PL_014,Erigeron,actinomorphic,-33.6668109789839,18.2516565952058,-25.9897175141823,-1.72186947934636,1,1,0.0714285714285714,0
M_PL_014,Pedicularis capitata,Pedicularis_capitata,zygomorphic,-30.743906366347,14.9563274058403,26.2491563839616,-3.88467494891591,1,1,0.321428571428571,0
M_PL_014,Pedicularis sp1 M_PL_014,Pedicularis,zygomorphic,-30.7404624698402,14.9547183530381,26.2443750692686,-3.88337787443163,1,1,0.321428571428571,0
M_PL_014,Polygonum viviparum,Polygonum_viviparum,actinomorphic,2.84731605524704,-4.19475439520161,2.32965553515135,12.0646373846254,1,1,0.0357142857142857,0
M_PL_014,Saxifraga cernua,Saxifraga_cernua,actinomorphic,12.6973061659587,-11.1616754409586,0.418100967008343,6.12969192477807,1,1,0.285714285714286,0
M_PL_014,Saxifraga flagellaris,Saxifraga_flagellaris,actinomorphic,12.6973061659587,-11.1616754409586,0.418100967008343,6.12969192477807,1,1,0.0714285714285714,0
M_PL_014,Saxifraga sp1 M_PL_014,Saxifraga,actinomorphic,12.6973061659587,-11.1616754409586,0.418100967008343,6.12969192477807,1,1,0.107142857142857,0
M_PL_014,Silene sp1 M_PL_014,Silene,actinomorphic,1.53697525096345,-4.77990094341611,2.70478460980372,14.9840369940604,1,1,0.321428571428571,0
